cluster_id,topic_name,description,keywords,n_items,examples,created_at,last_updated_at
1088,Size Quality Good,"Feedbacks about: ""size, good quality"", ""good size, quality"", ""nice size, purpose"".","size, quality, good, nice, purpose, okay",8651,"Easy to hang. Nice size. Not the prettiest shelf but serves the purpose. || To small for size 12... not good quality || Nice socks, they seem a little larger than the size posted- other than that good quality || These are just okay quality, but difficult to find this size so using them for now. Might be better for lighter weight f || Opens some can nicely, but not all. It depends on the size of the lip of the can--if too thick, it will not work. It is ",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
751,Fur Cute Side,"Feedbacks about: ""fur"", ""cute fur"", ""fur, side"".","fur, cute, side, wack, puffy, furbaby",19,"The fur comes apart! || Cute but the fur is not soft || Very cute, fur Comes off here and there but not horrible. || Hard to wash. The fur on top gets all over the sides in the wash. :/ || Wack. Took forever to arrive and the puffy fur started falling all over my room after a few days.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
607,Hubby Man Stuff,"Feedbacks about: ""hubby"", ""hubby, man"", ""hubby, stuff"".","hubby, man, stuff",19,Hubby loved them. Perfect! || Gave it to my hubby and he loved it! He said it was easy to use and understand. || Shower shoes for hubby. He says they work fine. || My hubby likes them so far. || Cute and stylish. My hubby definitely liked them!,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
946,Work,"Feedbacks about: ""product, work"".",work,19,"The product stopped work connecting to any computer, there are files in the watch, but I used several different USB cabl || Super happy with the product. Maybe a little of work to remove the plastic wrap around it but I don’t care as long as it || The product was not made strong for what they advertised it does need to go back to manufacture for more work on the pro || This product has been very helpful at work after my morning workouts. || Received the product, but it doesn't work, so returned.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
408,Constructed,"Feedbacks about: ""constructed"".",constructed,19,well constructed but too big. will use it for something else || Some were nice some were poorly constructed || Seems to be constructed well || Comfortable and well constructed! || It works but very cheaply constructed.,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
585,Coil Whine Cover,"Feedbacks about: ""coil"", ""product, coil"", ""item, coil"".","coil, whine, cover, original, connector",19,Very thin and you can feel the coils || It works as described but the coiled up part doesnt return to coiled once it's even slightly pulled on || Item arrived and after installing it sounding like the coil was rubbing while playing After calling and talking to Jorda || The coil whine is very loud and annoying but it works. It's not very long. Also overheat sometimes. || Unfortunately One of the coils was defective when cover and coils were installed,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
562,Transit Transportation Order,"Feedbacks about: ""transit"", ""transit, item"", ""item, transit"".","transit, transportation, order",19,"Took to long to deliver because it got lost in transit. || Cheap, 3 broke in transit || Shattered in transit. || I ordered these and they never came, damaged in transit || most disappointed !was in transit for a week is stale and they elected to send same items ordered at same time in two se",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
593,Whistle Doesn Holster,"Feedbacks about: ""whistle"", ""holster, whistle"", ""whistle, dud"".","whistle, doesn, holster, dud, bell, piece",19,"There were no whistles anywhere! We had have one so I was so pleased to have found this one and it worked just as it sho || Your better off with a $1 whistle over this. This does not work at all. || Very nice quality. Fit well but did not come with the holster and the whistle came stretched out(not too much of a big d || Out of the 3 whistles I received, only 1 whistle actually works and 2 are duds. The price was great, for 3 whistles. . I || No bells and whistles here, but it’s worked just fine.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
685,Cinnamon Flavor Taste,"Feedbacks about: ""flavor, cinnamon"", ""cinnamon, taste"", ""cinnamon, sugar"".","cinnamon, flavor, taste, sugar, craft, coffee",19,"So I bought all three flavors! I love the cinnamon, like the chocolate, and can tolerate the Vanilla. The vanilla tastes || While I thought the cinnamon would add a bit of taste it did not. Until this company can come up with a more appealing a || Love my cinnamon and sugar. Just what I had been looking for. || Wish they smelled a little more like cinnamon and were a little flatter on one side to make crafts with. || the coffee itself is decent, but there is no real cinnamon flavor to it.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
107,Don Difference,"Feedbacks about: ""don, difference"".","don, difference",19,"So far I don’t see any difference in my health, but I have not been consistent. I have not been taking this everyday or  || Smells nice but I don't see a difference. || Works great, I don't see any difference in quality between HP toner and this one || I don't notice any difference with these in. But others that are similar with the 3 rings don't seem to do anything eith || I don't really see the difference with using this app vs the firestick remote",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
125,Order Amazon,"Feedbacks about: ""order, amazon"".","order, amazon",19,"I have never received this order. Waited and waited. Eventually got refund from Amazon directly. || Took 2 days longer to get here than expected. But that's almost every order from Amazon anymore. The deck arrived in a p || Not happy with this, does not dissolve completely like they claimed. My order was fulfilled by Amazon but the company it || While they are cute, they are non refundable and I am 2 short in my order. Planning to contact amazon to see if they can || order wrong one's, shipped back to amazon, although i only placed 1 order, i was charge twice for shipping, which didn't",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
172,Worked Great,"Feedbacks about: ""worked great"".","worked, great",19,"This worked great for about a week then stopped. Returning. || Worked great , bolted right one. || Worked great for what i used it for. || Worked great for 33 days :/ || They worked great for I need them for!",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
634,Saw Hardwood Wrench,"Feedbacks about: ""saw"", ""saw, hardwood"", ""saw, wrench"".","saw, hardwood, wrench, portable, tip, painting",19,"Everything was right and fit saw perfect and nothing was missing || I use my saw to process hardwood for firewood. Saw guys use a similar product on Youtube, this one cost less, VERY happy || The saw works well but very disappointed that the wrench for changing the blade was not included in the package. The box || Works well with my portable saw... || Works well. The saw on the tip tends to be more of a hassle to use than an asset. Does the job though. We kept it.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
857,Find Great Quality,"Feedbacks about: ""great find, quality"", ""great find"", ""great find, alternative"".","find, great, quality, alternative, source, work",19,"Very good and charges my S9+ quick even while using Waze when I am driving. Great find!!! || This is a great find for what you pay for. I wish there was an alternative for a bigger boat by paying a little more but || lovely vest. I would compare the quality to more high priced brands that I own. It’s a great find, but definitely purcha || The quality as well as the value for the money makes this duvet cover a great find. I also like that it has a zipper rat || The ONLY source I use for styli. The bodies are sturdy, the capacitive tips are very long-lasting, and the freebies trul",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
1070,Barely Hardly Slightest,"Feedbacks about: ""barely"", ""hardly"", ""slightest"".","barely, hardly, slightest",19,"I returned them because they were barely getting warm || Not what I expected, you can barely fit anything in here || Barely works. Very finnicky to actually get it to charge. || Barely ok. The other ones were much better || You get what you pay for. Mine broke and I barely did anything to them.",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
840,Didn Hole Small,"Feedbacks about: ""didn, hole"", ""didn, small hole"".","didn, hole, small",19,"The first one I got didn't have the holes drilled in the top component. I tried contacting seller with no success so ret || I liked that it was easy to put together and charges really well. I didn’t like that I had to patch a hole that was in t || Didn't realize the holes were smaller and would not fit the standard GoPro screws. My fault, but wish the description wa || Didn't have any of the holes aligned right for the hooks. I could only put in one if the screws for each hook. I know it || I didn't open this until recently, when I needed it, only to discover that there are several holes in the fabric. Unfort",2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
302,Really Actually Truly,"Feedbacks about: ""really"", ""really really"", ""actually"".","really, actually, truly",19,It is really worthy for me || not made really well || They were really thin. || They are wonderful. Truly black out. || Really really slow...,2026-03-06T13:20:05.225428,2026-03-06T13:20:05.225428
